athlete_id,age,sex,weight_kg,vo2_max,resting_hr,baseline_hrv,session_type,duration_min,avg_hr,max_hr,distance_km,elevation_gain_m,sleep_hrs_prior,hrv_today,temp_c,percent_hr_max,pace_min_per_km,hr_efficiency,vo2_hr_ratio,depletion_factor,sleep_debt,calories_burned
A00902,32,M,76.9,42.2,52,65,intervals,113,143,155,22.5,125,5.8,66.8,17,0.923,5.02,6.36,0.295,16525.2,2.2,1498.4
A00903,25,F,79.6,62.4,47,69,intervals,56,147,164,6.3,231,8.4,65.0,32,0.896,8.89,23.33,0.424,8271.5,-0.4,786.8
A00904,27,F,62.0,45.5,61,75,intervals,68,131,140,13.3,75,6.4,71.8,21,0.936,5.11,9.85,0.347,9001.6,1.6,728.1
A00905,41,F,58.7,57.0,53,71,long_run,66,131,138,7.9,294,7.9,78.8,27,0.949,8.35,16.58,0.435,8921.1,0.1,775.6
A00906,44,M,71.8,41.0,60,69,tempo,118,164,176,19.5,83,7.9,66.3,32,0.932,6.05,8.41,0.25,19894.3,0.1,1952.2
A00907,39,F,80.4,49.9,63,76,intervals,78,132,150,14.0,195,7.6,71.3,27,0.88,5.57,9.43,0.378,10423.5,0.4,963.8
A00908,34,M,89.6,46.9,59,94,tempo,39,169,179,4.2,173,6.4,83.3,29,0.944,9.29,40.24,0.278,6307.1,1.6,718.1
A00909,31,F,79.3,57.7,51,78,long_run,40,148,161,7.9,68,5.0,67.3,26,0.919,5.06,18.73,0.39,5776.3,3.0,575.6
A00910,20,M,87.6,51.5,49,74,tempo,81,164,178,8.7,219,7.5,84.1,21,0.921,9.31,18.85,0.314,12860.8,0.5,1289.3
A00911,27,M,82.5,62.4,61,63,intervals,39,145,152,5.4,204,5.3,54.9,34,0.954,7.22,26.85,0.43,5488.6,2.7,530.3
A00912,43,F,69.6,55.6,53,61,intervals,67,157,171,12.8,255,4.8,45.8,15,0.918,5.23,12.27,0.354,10464.0,3.2,1092.0
A00913,30,F,69.7,46.6,60,84,long_run,101,149,154,19.5,152,7.4,85.4,31,0.968,5.18,7.64,0.313,14916.7,0.6,1362.7
A00914,26,M,89.7,53.0,47,76,long_run,68,140,149,10.7,130,7.1,85.9,15,0.94,6.36,13.08,0.379,9665.4,0.9,908.3
A00915,21,M,72.9,40.4,52,99,long_run,104,174,193,18.3,199,5.2,69.5,25,0.902,5.68,9.51,0.232,17974.5,2.8,1776.6
A00916,38,M,68.5,56.1,52,73,intervals,109,167,173,21.1,221,6.2,71.9,16,0.965,5.17,7.91,0.336,17626.7,1.8,1880.3
A00917,20,F,66.9,62.9,57,66,tempo,93,131,142,12.5,285,4.7,75.5,29,0.923,7.44,10.48,0.48,12230.7,3.3,992.6
A00918,37,F,87.6,58.4,64,64,long_run,80,154,159,14.0,249,7.7,70.0,21,0.969,5.71,11.0,0.379,12648.0,0.3,1331.0
A00919,23,M,75.7,49.0,54,70,long_run,39,172,182,6.4,70,6.0,71.5,21,0.945,6.09,26.88,0.285,6517.7,2.0,704.0
A00920,28,M,71.9,57.8,63,67,intervals,56,169,182,9.9,142,6.7,69.5,17,0.929,5.66,17.07,0.342,9017.6,1.3,933.4
A00921,29,F,76.1,56.0,45,69,tempo,116,162,178,21.9,10,6.7,66.6,13,0.91,5.3,7.4,0.346,18770.4,1.3,1821.4
A00922,42,F,57.3,53.6,63,62,long_run,117,152,160,18.4,255,7.5,62.0,12,0.95,6.36,8.26,0.353,17354.8,0.5,1723.0
A00923,39,M,72.0,38.6,64,96,tempo,64,149,154,9.4,67,7.7,78.2,24,0.968,6.81,15.85,0.259,9409.7,0.3,965.8
A00924,39,F,85.0,51.7,45,72,tempo,69,161,168,9.1,119,5.3,63.0,23,0.958,7.58,17.69,0.321,11483.4,2.7,1212.5
A00925,44,M,79.0,62.9,46,63,long_run,83,179,187,16.4,239,8.1,54.7,18,0.957,5.06,10.91,0.351,15052.4,-0.1,1581.5
A00926,36,M,85.8,59.3,60,75,intervals,49,148,162,8.1,129,5.9,77.7,22,0.914,6.05,18.27,0.401,7584.1,2.1,749.8
A00927,37,M,84.7,40.4,56,92,tempo,95,147,165,10.5,62,7.0,84.0,30,0.891,9.05,14.0,0.275,13309.2,1.0,1363.9
A00928,40,F,55.5,54.9,48,74,long_run,83,162,172,15.9,80,7.2,66.3,26,0.942,5.22,10.19,0.339,13907.0,0.8,1250.0
A00929,37,M,73.2,52.9,62,86,tempo,88,138,143,11.1,167,8.0,78.0,11,0.965,7.93,12.43,0.383,12230.9,0.0,1113.4
A00930,31,F,86.0,45.5,51,94,long_run,31,157,168,3.1,51,6.3,79.4,31,0.935,10.0,50.65,0.29,5099.7,1.7,507.2
A00931,37,M,80.6,40.0,47,72,tempo,46,147,154,8.0,47,8.2,63.9,24,0.955,5.75,18.38,0.272,6760.9,-0.2,644.2
A00932,37,F,62.7,57.1,58,94,tempo,49,151,159,6.4,171,7.4,87.7,33,0.95,7.66,23.59,0.378,7366.9,0.6,701.0
A00933,41,F,63.5,57.8,45,76,tempo,65,143,152,9.2,133,7.9,82.9,14,0.941,7.07,15.54,0.404,9490.5,0.1,888.0
A00934,26,F,58.1,58.2,49,63,long_run,80,171,184,9.1,114,6.7,47.4,31,0.929,8.79,18.79,0.34,13088.3,1.3,1275.2
A00935,31,F,87.4,49.8,64,79,long_run,74,165,183,11.3,197,5.5,66.0,11,0.902,6.55,14.6,0.302,12183.8,2.5,1321.5
A00936,30,F,88.7,59.2,59,89,intervals,72,137,149,9.7,155,6.4,86.2,31,0.919,7.42,14.12,0.432,10211.0,1.6,938.4
A00937,21,M,69.8,39.8,61,76,intervals,74,137,151,14.0,6,9.0,84.5,16,0.907,5.29,9.79,0.291,9873.5,-1.0,852.0
A00938,36,F,65.1,59.9,56,87,tempo,48,157,164,7.7,229,4.6,70.9,18,0.957,6.23,20.39,0.382,7908.7,3.4,736.7
A00939,29,M,56.0,61.1,52,91,tempo,83,135,142,10.6,234,5.9,90.1,26,0.951,7.83,12.74,0.453,11706.3,2.1,911.3
A00940,36,M,57.9,56.0,45,90,long_run,104,172,186,18.8,56,7.2,93.0,32,0.925,5.53,9.15,0.326,16995.7,0.8,1845.7
A00941,38,F,70.7,45.6,50,91,intervals,115,146,155,22.2,93,8.4,66.6,13,0.942,5.18,6.58,0.312,16141.7,-0.4,1649.6
A00942,24,F,69.7,49.3,59,80,tempo,31,152,167,5.9,200,6.4,56.1,19,0.91,5.25,25.76,0.324,4549.0,1.6,453.4
A00943,20,F,59.9,56.1,56,91,long_run,40,147,153,6.3,240,6.9,83.6,24,0.961,6.35,23.33,0.382,5637.3,1.1,509.7
A00944,32,F,73.8,46.1,64,98,long_run,91,179,184,14.6,45,5.7,73.8,10,0.973,6.23,12.26,0.258,16216.7,2.3,1758.9
A00945,22,M,84.9,52.0,45,87,tempo,58,161,177,7.2,209,8.1,91.2,29,0.91,8.06,22.36,0.323,9270.5,-0.1,982.2
A00946,41,M,65.6,63.6,53,93,long_run,31,175,186,5.3,231,6.3,89.5,28,0.941,5.85,33.02,0.363,5557.2,1.7,580.0
A00947,41,M,80.6,59.5,63,85,long_run,92,175,194,10.8,139,8.1,74.4,29,0.902,8.52,16.2,0.34,15925.0,-0.1,1700.3
A00948,43,M,75.1,58.7,47,74,tempo,50,166,182,5.4,272,6.3,57.8,34,0.912,9.26,30.74,0.354,8419.2,1.7,866.3
A00949,39,M,59.6,58.0,52,79,long_run,99,140,158,19.6,298,4.8,78.3,14,0.886,5.05,7.14,0.414,13220.1,3.2,1270.7
A00950,24,F,68.5,53.1,54,71,long_run,47,152,168,6.0,282,6.6,73.4,22,0.905,7.83,25.33,0.349,6897.1,1.4,633.9
A00951,25,M,77.5,38.9,53,63,long_run,113,134,144,15.1,144,8.4,59.5,18,0.931,7.48,8.87,0.29,15115.3,-0.4,1364.4
A00952,24,F,57.4,54.5,49,74,intervals,57,134,144,9.6,263,6.3,54.0,32,0.931,5.94,13.96,0.407,7603.3,1.7,647.6
A00953,29,F,70.1,64.3,51,80,tempo,104,166,177,17.8,209,7.7,90.8,27,0.938,5.84,9.33,0.387,16969.8,0.3,1801.1
A00954,44,M,87.0,61.1,60,94,tempo,53,167,174,5.8,167,5.2,105.5,31,0.96,9.14,28.79,0.366,8899.5,2.8,944.9
A00955,43,M,69.2,51.1,60,99,long_run,56,144,152,9.8,256,4.7,89.8,20,0.947,5.71,14.69,0.355,7951.4,3.3,784.0
A00956,34,M,56.3,54.6,47,85,intervals,74,157,175,11.5,31,8.7,93.8,23,0.897,6.43,13.65,0.348,11404.0,-0.7,1125.7
A00957,33,F,67.1,51.2,51,86,tempo,59,144,157,7.4,126,5.9,96.4,13,0.917,7.97,19.46,0.356,8759.9,2.1,761.5
A00958,39,M,76.9,53.4,47,90,intervals,86,141,155,10.1,291,7.7,83.8,20,0.91,8.51,13.96,0.379,12600.9,0.3,1129.5
A00959,32,F,69.0,57.4,53,97,tempo,54,137,144,6.1,60,4.9,83.3,30,0.951,8.85,22.46,0.419,7746.5,3.1,655.4
A00960,27,M,76.6,57.2,55,77,long_run,42,164,170,7.0,170,7.8,61.5,34,0.965,6.0,23.43,0.349,7024.0,0.2,696.5
A00961,24,M,80.8,45.2,46,87,tempo,43,147,160,5.4,24,4.6,99.7,16,0.919,7.96,27.22,0.307,6227.4,3.4,619.2
A00962,30,M,75.1,47.6,47,84,intervals,59,131,139,8.4,257,8.1,62.9,12,0.942,7.02,15.6,0.363,7801.3,-0.1,694.4
A00963,23,M,60.6,41.1,62,96,intervals,52,162,180,9.3,0,7.2,85.6,29,0.9,5.59,17.42,0.254,8681.8,0.8,768.4
A00964,21,F,79.6,63.2,57,65,tempo,73,159,173,14.0,82,6.0,47.0,17,0.919,5.21,11.36,0.397,12065.0,2.0,1099.6
A00965,31,M,65.1,53.0,52,89,tempo,73,149,160,9.0,225,7.7,94.1,18,0.931,8.11,16.56,0.356,11140.0,0.3,1035.1
A00966,41,M,68.7,45.3,61,88,tempo,52,146,155,7.5,135,5.0,62.2,27,0.942,6.93,19.47,0.31,7424.9,3.0,730.7
A00967,39,M,86.5,41.3,48,70,tempo,77,168,183,11.3,201,5.0,61.4,25,0.918,6.81,14.87,0.246,12911.9,3.0,1380.6
A00968,33,M,82.0,56.9,57,81,tempo,90,147,163,12.1,200,7.2,90.5,19,0.902,7.44,12.15,0.387,13821.9,0.8,1347.4
A00969,30,M,88.6,46.1,59,98,intervals,41,136,145,5.4,245,6.6,74.1,11,0.938,7.59,25.19,0.339,5630.8,1.4,511.5
A00970,33,M,57.2,58.5,63,97,tempo,39,139,146,7.4,228,6.9,77.4,20,0.952,5.27,18.78,0.421,5507.7,1.1,464.8
A00971,26,F,74.5,40.3,62,88,tempo,61,145,159,7.2,140,5.7,98.8,29,0.912,8.47,20.14,0.278,9279.8,2.3,816.1
A00972,43,M,75.8,56.6,45,92,intervals,40,132,142,6.7,87,7.6,103.3,10,0.93,5.97,19.7,0.429,5272.6,0.4,516.0
A00973,30,M,76.4,57.4,60,85,long_run,103,165,183,12.0,6,5.0,96.3,17,0.902,8.58,13.75,0.348,17448.8,3.0,1661.7
A00974,27,M,66.6,59.4,60,67,long_run,62,164,175,10.4,78,8.9,67.9,26,0.937,5.96,15.77,0.362,9965.6,-0.9,981.6
A00975,23,F,63.8,47.6,55,60,intervals,45,179,198,5.9,245,4.6,55.1,33,0.904,7.63,30.34,0.266,7663.9,3.4,782.7
A00976,32,F,88.8,58.3,45,94,tempo,93,155,171,12.3,43,5.6,94.0,11,0.906,7.56,12.6,0.376,14306.6,2.4,1426.2
A00977,21,F,62.5,48.3,48,97,long_run,61,155,171,10.4,201,7.0,72.3,32,0.906,5.87,14.9,0.312,9795.3,1.0,853.4
A00978,29,F,69.4,55.6,63,81,intervals,99,145,163,11.6,106,7.3,90.5,30,0.89,8.53,12.5,0.383,14277.2,0.7,1312.7
A00979,28,F,72.3,50.9,52,63,tempo,99,141,157,10.9,70,8.6,69.2,12,0.898,9.08,12.94,0.361,13706.5,-0.6,1238.2
A00980,30,M,79.5,41.2,45,95,intervals,65,143,152,10.0,192,7.3,95.4,33,0.941,6.5,14.3,0.288,9439.3,0.7,885.0
A00981,20,F,79.3,41.0,62,72,tempo,93,147,166,18.2,90,6.7,74.3,33,0.886,5.11,8.08,0.279,14066.4,1.3,1262.3
A00982,30,M,82.7,64.4,63,62,tempo,30,145,161,5.1,258,8.4,64.0,25,0.901,5.88,28.43,0.444,4423.4,-0.4,402.8
A00983,30,M,75.9,39.4,54,91,intervals,116,162,180,18.5,207,7.2,67.1,11,0.9,6.27,8.76,0.243,18133.6,0.8,1901.9
A00984,25,M,71.0,48.7,64,88,long_run,60,150,164,6.4,277,6.9,91.1,34,0.915,9.38,23.44,0.325,8983.6,1.1,816.9
A00985,43,M,63.7,38.8,62,76,intervals,107,148,154,19.6,88,7.4,78.4,27,0.961,5.46,7.55,0.262,16232.2,0.6,1570.8
A00986,34,M,72.4,43.2,50,78,tempo,109,141,160,17.7,166,7.9,85.7,33,0.881,6.16,7.97,0.306,14874.8,0.1,1377.7
A00987,36,M,86.8,53.1,49,94,long_run,115,176,187,15.6,237,5.9,87.2,19,0.941,7.37,11.28,0.302,20045.5,2.1,2307.8
A00988,37,M,88.0,55.4,63,89,tempo,70,170,178,8.9,267,7.4,94.8,27,0.955,7.87,19.1,0.326,11351.9,0.6,1320.3
A00989,37,F,78.3,52.8,63,99,intervals,97,150,159,12.8,249,6.5,85.6,29,0.943,7.58,11.72,0.352,14107.5,1.5,1510.6
A00990,44,M,76.8,39.1,54,93,intervals,73,172,183,12.2,152,8.0,96.4,14,0.94,5.98,14.1,0.227,12415.9,0.0,1329.2
A00991,43,F,82.1,57.1,52,72,intervals,75,166,177,12.7,223,8.8,62.0,18,0.938,5.91,13.07,0.344,12345.8,-0.8,1293.1
A00992,35,F,65.3,50.6,48,78,intervals,115,153,165,13.6,188,6.7,66.8,22,0.927,8.46,11.25,0.331,16904.2,1.3,1627.5
A00993,32,M,69.7,43.5,62,70,tempo,112,131,137,17.9,86,7.8,80.1,15,0.956,6.26,7.32,0.332,14336.5,0.2,1334.4
A00994,39,M,76.4,40.4,63,92,intervals,99,179,196,16.6,149,8.5,99.0,16,0.913,5.96,10.78,0.226,17929.5,-0.5,1828.2
A00995,32,M,80.8,47.3,54,87,long_run,59,169,181,6.5,40,5.2,86.6,16,0.934,9.08,26.0,0.28,9830.8,2.8,1050.9
A00996,33,F,89.9,50.2,64,81,intervals,56,156,165,8.7,249,7.2,81.0,17,0.945,6.44,17.93,0.322,8392.6,0.8,917.4
A00997,38,F,75.6,50.0,45,78,intervals,59,143,161,10.3,115,6.3,74.2,10,0.888,5.73,13.88,0.35,8655.6,1.7,794.9
A00998,29,F,74.1,52.8,63,63,tempo,107,138,146,16.0,217,7.8,56.0,14,0.945,6.69,8.62,0.383,15261.2,0.2,1349.3
A00999,30,M,89.3,49.7,57,95,long_run,73,167,184,12.7,244,5.0,78.6,31,0.908,5.75,13.15,0.298,12359.3,3.0,1249.9
A01000,43,M,61.5,47.6,56,84,intervals,55,165,183,8.3,199,8.9,76.3,20,0.902,6.63,19.88,0.288,8652.1,-0.9,925.9
A01001,30,F,73.6,49.6,61,60,intervals,48,130,142,7.2,215,6.4,61.2,22,0.915,6.67,18.06,0.382,6512.9,1.6,526.0
A01002,21,M,73.3,58.6,59,91,intervals,116,133,141,14.3,286,6.2,77.3,15,0.943,8.11,9.3,0.441,15827.8,1.8,1265.7
A01003,37,F,61.1,64.5,58,93,tempo,60,174,192,6.5,63,5.8,73.3,26,0.906,9.23,26.77,0.371,10002.3,2.2,1029.3
A01004,33,M,89.3,45.3,50,90,long_run,106,155,165,15.3,256,8.8,98.0,29,0.939,6.93,10.13,0.292,16646.5,-0.8,1756.6
A01005,40,M,69.8,41.9,53,98,long_run,49,151,168,9.7,2,5.3,109.9,10,0.899,5.05,15.57,0.277,7376.9,2.7,747.1
A01006,28,M,73.5,56.9,55,90,tempo,33,158,168,5.0,194,6.3,75.0,30,0.94,6.6,31.6,0.36,5360.0,1.7,519.1
A01007,38,M,78.5,39.5,47,78,long_run,115,176,184,16.2,6,5.1,85.7,34,0.957,7.1,10.86,0.224,20405.7,2.9,2083.7
A01008,25,F,78.0,51.2,57,92,intervals,44,145,151,7.0,14,6.3,80.4,32,0.96,6.29,20.71,0.353,6462.2,1.7,610.3
A01009,32,F,68.7,38.4,49,94,tempo,74,137,149,10.3,291,8.6,96.7,10,0.919,7.18,13.3,0.28,10592.8,-0.6,892.9
A01010,34,M,78.1,44.3,47,91,intervals,49,143,150,5.2,59,7.5,68.2,28,0.953,9.42,27.5,0.31,6737.5,0.5,653.8
A01011,29,M,63.6,55.7,60,77,tempo,118,141,157,16.0,8,4.8,56.2,17,0.898,7.38,8.81,0.395,16338.5,3.2,1420.2
A01012,37,M,75.6,46.0,49,99,tempo,98,166,181,17.5,1,4.7,84.1,16,0.917,5.6,9.49,0.277,16843.9,3.3,1653.9
A01013,31,F,71.0,49.7,64,64,tempo,53,161,171,6.7,43,7.2,70.7,21,0.942,7.91,24.03,0.309,8289.5,0.8,877.7
A01014,44,M,61.7,40.9,48,71,intervals,79,141,147,10.3,18,8.6,60.0,12,0.959,7.67,13.69,0.29,10749.9,-0.6,1082.8
A01015,38,M,57.9,44.2,49,66,intervals,114,170,180,21.8,29,7.9,63.5,12,0.944,5.23,7.8,0.26,19000.7,0.1,2023.2
A01016,33,F,80.1,60.7,60,76,long_run,98,170,177,16.5,53,8.7,80.4,19,0.96,5.94,10.3,0.357,15942.9,-0.7,1728.5
A01017,39,M,84.6,51.5,49,69,long_run,92,135,146,13.6,41,7.1,74.2,11,0.925,6.76,9.93,0.381,11898.5,0.9,1236.8
A01018,37,F,64.4,56.9,52,69,long_run,80,170,186,15.4,291,7.8,72.7,32,0.914,5.19,11.04,0.335,13024.8,0.2,1345.1
A01019,40,M,80.7,39.9,46,65,tempo,43,166,180,5.1,275,8.1,71.0,21,0.922,8.43,32.55,0.24,7226.5,-0.1,755.9
A01020,40,F,79.6,56.4,62,87,tempo,106,172,186,12.9,125,8.4,80.5,17,0.925,8.22,13.33,0.328,18671.0,-0.4,1920.9
A01021,42,F,61.9,44.2,51,72,long_run,84,141,156,11.8,138,4.6,60.1,27,0.904,7.12,11.95,0.313,11436.1,3.4,1134.9
A01022,41,M,58.9,61.8,60,82,tempo,45,171,182,5.9,77,7.1,90.1,21,0.94,7.63,28.98,0.361,7899.0,0.9,753.9
A01023,27,M,62.8,51.3,60,67,tempo,42,143,159,4.5,287,6.5,48.2,22,0.899,9.33,31.78,0.359,5761.0,1.5,557.1
A01024,39,M,60.3,64.2,46,65,intervals,60,164,178,9.2,45,6.3,73.9,31,0.921,6.52,17.83,0.391,9747.3,1.7,1006.5
A01025,21,F,77.3,43.0,61,88,tempo,114,155,167,13.2,1,5.5,91.4,13,0.928,8.64,11.74,0.277,18118.0,2.5,1714.5
A01026,28,M,77.9,57.6,56,86,long_run,100,157,165,11.1,147,8.3,72.1,30,0.952,9.01,14.14,0.367,15853.2,-0.3,1621.1
A01027,29,M,56.1,54.1,55,85,long_run,48,148,166,6.0,183,5.6,87.2,15,0.892,8.0,24.67,0.366,7184.1,2.4,608.6
A01028,28,F,71.3,48.1,49,62,tempo,45,131,139,6.3,178,4.8,46.8,26,0.942,7.14,20.79,0.367,5836.6,3.2,505.6
A01029,23,F,65.5,45.3,46,74,long_run,57,154,168,8.3,29,4.6,62.3,22,0.917,6.87,18.55,0.294,9150.1,3.4,796.8
A01030,36,M,58.2,39.3,47,95,long_run,104,145,162,17.2,266,9.0,107.5,11,0.895,6.05,8.43,0.271,15461.5,-1.0,1323.1
A01031,44,F,60.4,48.2,46,84,tempo,51,134,139,5.6,218,5.2,92.3,31,0.964,9.11,23.93,0.36,6729.4,2.8,588.6
A01032,24,M,85.6,63.6,46,67,intervals,50,160,174,9.4,207,8.0,61.9,12,0.92,5.32,17.02,0.398,7604.1,0.0,820.8
A01033,23,M,70.5,61.6,59,73,tempo,114,136,141,18.9,205,5.0,55.2,19,0.965,6.03,7.2,0.453,15437.8,3.0,1280.3
A01034,39,M,70.2,42.5,51,89,long_run,67,169,182,7.8,287,6.0,93.9,10,0.929,8.59,21.67,0.251,11285.2,2.0,1220.2
A01035,28,F,71.7,39.1,54,91,long_run,68,176,190,12.8,179,8.8,98.3,27,0.926,5.31,13.75,0.222,11676.8,-0.8,1249.8
A01036,25,F,71.3,43.6,48,60,intervals,111,133,142,19.6,114,6.0,65.0,34,0.937,5.66,6.79,0.328,15139.9,2.0,1222.5
A01037,44,F,80.5,50.4,50,84,intervals,110,146,155,14.3,1,5.2,88.2,28,0.942,7.69,10.21,0.345,15453.2,2.8,1612.6
A01038,23,M,70.9,46.5,62,84,tempo,50,152,169,6.4,173,8.6,68.2,12,0.899,7.81,23.75,0.306,7827.6,-0.6,718.2
A01039,42,M,76.4,58.7,54,79,tempo,72,145,154,12.5,170,5.8,79.1,32,0.942,5.76,11.6,0.405,10897.4,2.2,1075.6
A01040,31,M,78.9,38.1,55,63,tempo,91,160,176,13.4,59,5.7,59.9,26,0.909,6.79,11.94,0.238,13971.5,2.3,1423.2
A01041,25,F,65.3,42.6,56,77,intervals,59,175,190,11.2,53,5.3,78.6,20,0.921,5.27,15.63,0.243,10505.7,2.7,1010.3
A01042,35,F,78.8,47.9,53,73,intervals,88,154,166,17.1,21,8.5,51.7,32,0.928,5.15,9.01,0.311,13649.4,-0.5,1346.3
A01043,41,M,66.4,60.6,52,86,long_run,98,177,194,17.8,223,5.5,95.8,28,0.912,5.51,9.94,0.342,16902.7,2.5,1843.7
A01044,29,F,65.1,48.8,61,72,intervals,113,178,197,13.3,149,8.3,60.7,17,0.904,8.5,13.38,0.274,19534.2,-0.3,1990.8
A01045,28,M,66.4,39.7,61,86,tempo,35,153,163,6.9,69,4.6,60.6,28,0.939,5.07,22.17,0.259,5515.0,3.4,483.5
A01046,24,F,55.4,57.7,50,78,long_run,98,138,149,11.8,137,6.0,75.1,22,0.926,8.31,11.69,0.418,13146.6,2.0,1149.6
A01047,27,F,72.2,41.1,64,61,intervals,51,133,141,7.6,0,7.4,44.3,11,0.943,6.71,17.5,0.309,6681.7,0.6,600.8
A01048,33,M,82.7,56.7,47,93,long_run,32,170,187,3.3,147,5.4,71.8,21,0.909,9.7,51.52,0.334,5681.2,2.6,602.3
A01049,21,M,76.8,61.1,63,85,intervals,93,175,188,18.5,13,6.9,85.9,34,0.931,5.03,9.46,0.349,16086.6,1.1,1699.6
A01050,42,M,83.1,54.0,64,70,intervals,107,146,156,15.7,114,8.0,75.2,17,0.936,6.82,9.3,0.37,14877.2,0.0,1583.1
A01051,42,F,70.6,64.7,60,73,long_run,104,161,173,14.1,222,5.2,64.9,24,0.931,7.38,11.42,0.402,16689.3,2.8,1757.1
A01052,40,M,62.5,63.7,56,97,intervals,99,175,185,14.8,116,6.2,72.9,28,0.946,6.69,11.82,0.364,17224.5,1.8,1811.2
A01053,38,M,86.4,63.8,48,89,intervals,47,134,151,6.5,78,6.4,99.8,30,0.887,7.23,20.62,0.476,6505.4,1.6,586.1
A01054,41,F,71.9,56.5,58,84,intervals,91,143,162,11.5,210,8.2,74.0,23,0.883,7.91,12.43,0.395,13062.1,-0.2,1196.7
A01055,42,F,59.3,55.1,49,85,intervals,97,145,158,12.6,242,5.7,80.0,30,0.918,7.7,11.51,0.38,14479.5,2.3,1258.9
A01056,43,M,69.9,59.8,61,87,tempo,61,173,179,8.5,21,5.0,66.3,17,0.966,7.18,20.35,0.346,10211.1,3.0,1166.3
A01057,40,F,66.3,55.1,61,65,tempo,117,142,151,18.7,183,6.9,69.4,29,0.94,6.26,7.59,0.388,16833.8,1.1,1582.0
A01058,40,M,88.8,44.0,45,88,intervals,103,165,183,19.9,96,6.1,86.6,18,0.902,5.18,8.29,0.267,17755.5,1.9,1852.6
A01059,38,F,72.1,38.7,64,97,intervals,60,166,181,12.0,238,6.5,104.5,32,0.917,5.0,13.83,0.233,10100.2,1.5,1042.2
A01060,38,F,56.3,57.9,60,71,intervals,91,150,158,14.0,283,7.5,78.6,17,0.949,6.5,10.71,0.386,12987.3,0.5,1285.1
A01061,38,F,57.4,49.5,57,77,long_run,111,179,187,12.4,163,8.1,67.6,16,0.957,8.95,14.44,0.277,20716.4,-0.1,1973.5
A01062,26,F,72.5,60.7,46,96,long_run,85,151,156,13.2,111,8.3,85.1,17,0.968,6.44,11.44,0.402,12521.4,-0.3,1262.7
A01063,29,M,89.9,59.8,53,87,long_run,95,175,180,14.9,236,7.4,63.3,33,0.972,6.38,11.74,0.342,17391.2,0.6,1839.3
A01064,44,F,86.9,56.3,46,62,tempo,35,149,157,3.7,165,7.1,53.3,27,0.949,9.46,40.27,0.378,5327.6,0.9,533.6
A01065,38,M,76.9,41.6,56,89,tempo,99,159,171,18.6,220,8.8,81.9,22,0.93,5.32,8.55,0.262,15353.0,-0.8,1615.2
A01066,34,F,76.4,51.8,50,76,long_run,60,130,140,10.3,291,7.6,68.6,17,0.929,5.83,12.62,0.398,7740.5,0.4,708.1
A01067,33,F,72.9,44.0,53,79,tempo,35,162,168,3.8,227,5.1,89.7,28,0.964,9.21,42.63,0.272,5796.5,2.9,580.3
A01068,23,F,69.5,60.7,59,69,intervals,106,145,154,17.5,110,7.6,50.7,28,0.942,6.06,8.29,0.419,16082.5,0.4,1450.9
A01069,30,M,62.5,53.8,49,66,long_run,41,131,142,6.9,223,8.9,74.0,34,0.923,5.94,18.99,0.411,5428.3,-0.9,430.5
A01070,38,M,69.1,58.9,53,93,tempo,58,139,147,11.2,39,8.3,66.2,28,0.946,5.18,12.41,0.424,8339.5,-0.3,743.6
A01071,36,F,76.6,51.2,52,66,tempo,82,160,168,9.5,234,5.2,51.3,33,0.952,8.63,16.84,0.32,12709.0,2.8,1339.5
A01072,23,F,80.8,39.4,55,60,tempo,110,175,186,18.2,128,5.7,60.9,12,0.941,6.04,9.62,0.225,18615.5,2.3,1986.3
A01073,31,F,82.8,59.1,52,88,intervals,38,147,165,5.4,227,6.1,67.7,12,0.891,7.04,27.22,0.402,5611.6,1.9,545.4
A01074,22,F,65.4,57.6,46,96,tempo,108,166,177,18.2,238,7.8,80.6,30,0.938,5.93,9.12,0.347,18419.0,0.2,1766.4
A01075,41,F,59.9,54.6,49,76,intervals,108,158,164,14.6,277,4.6,86.9,13,0.963,7.4,10.82,0.346,16787.0,3.4,1628.1
A01076,41,M,75.7,47.7,45,71,long_run,57,147,152,10.8,126,7.7,77.6,32,0.967,5.28,13.61,0.324,8104.3,0.3,791.0
A01077,40,M,61.2,39.3,56,73,tempo,64,133,140,12.1,139,6.9,65.2,10,0.95,5.29,10.99,0.295,8839.4,1.1,767.1
A01078,24,F,87.9,58.9,64,61,intervals,77,169,176,8.2,195,7.4,65.1,23,0.96,9.39,20.61,0.349,12747.2,0.6,1297.6
A01079,20,F,55.4,45.6,53,78,tempo,90,165,182,9.8,233,6.7,84.3,26,0.907,9.18,16.84,0.276,14734.5,1.3,1365.2
A01080,39,F,78.4,56.5,53,76,long_run,96,162,167,13.4,125,6.0,83.4,10,0.97,7.16,12.09,0.349,16175.9,2.0,1571.8
A01081,25,F,74.2,63.0,60,62,long_run,92,137,147,9.6,154,7.3,43.8,26,0.932,9.58,14.27,0.46,12665.3,0.7,1134.0
A01082,24,M,59.7,38.5,60,91,intervals,85,133,143,13.8,194,6.1,71.7,32,0.93,6.16,9.64,0.289,11816.2,1.9,963.3
A01083,44,F,60.8,63.7,61,96,tempo,118,173,180,18.3,187,6.0,108.1,19,0.961,6.45,9.45,0.368,20164.0,2.0,2113.6
