athlete_id,age,sex,weight_kg,vo2_max,resting_hr,baseline_hrv,session_type,duration_min,avg_hr,max_hr,distance_km,elevation_gain_m,sleep_hrs_prior,hrv_today,temp_c,percent_hr_max,pace_min_per_km,hr_efficiency,vo2_hr_ratio,depletion_factor,sleep_debt,calories_burned
A184,43,F,71.4,49.4,49,89,tempo,71,162,176,12.8,117,4.6,101.6,30,0.92,5.55,12.66,0.305,10941.7,3.4,1155.0
A185,30,F,67.3,54.5,51,77,long_run,32,136,151,4.7,185,8.3,60.7,20,0.901,6.81,28.94,0.401,4494.0,-0.3,386.8
A186,36,F,83.0,53.0,56,65,intervals,71,154,165,11.3,54,8.8,61.3,28,0.933,6.28,13.63,0.344,11071.4,-0.8,1125.0
A187,32,F,57.1,54.3,54,91,intervals,88,139,154,14.7,270,6.5,70.4,28,0.903,5.99,9.46,0.391,12528.4,1.5,1033.0
A188,22,F,68.5,61.1,63,62,intervals,37,137,148,4.4,174,4.8,45.4,32,0.926,8.41,31.14,0.446,5079.4,3.2,458.4
A189,28,F,64.0,41.1,51,74,long_run,100,167,173,11.9,112,6.5,62.8,25,0.965,8.4,14.03,0.246,17271.4,1.5,1607.0
A190,44,F,60.9,41.4,58,73,intervals,70,165,178,7.4,133,7.8,52.6,22,0.927,9.46,22.3,0.251,11077.8,0.2,1145.8
A191,44,F,77.5,49.1,59,68,tempo,113,157,162,11.6,248,4.7,77.2,15,0.969,9.74,13.53,0.313,18146.7,3.3,1808.9
A192,32,M,60.9,39.4,62,77,intervals,95,139,150,10.6,174,8.0,69.0,24,0.927,8.96,13.11,0.283,13006.8,0.0,1194.4
A193,22,M,63.4,61.6,57,83,tempo,94,172,183,15.2,274,8.1,68.3,10,0.94,6.18,11.32,0.358,16705.8,-0.1,1631.1
A194,36,M,79.2,41.8,47,99,intervals,109,167,184,17.6,149,6.3,75.2,21,0.908,6.19,9.49,0.25,18622.0,1.7,1922.5
A195,27,M,89.7,43.6,63,82,intervals,72,172,183,11.4,76,6.1,66.4,30,0.94,6.32,15.09,0.253,12349.0,1.9,1326.9
A196,32,F,62.4,58.0,52,66,long_run,79,177,185,13.4,136,7.1,69.8,17,0.957,5.9,13.21,0.328,14137.0,0.9,1422.6
A197,42,F,64.1,49.3,61,87,tempo,70,131,144,9.2,296,8.6,70.4,15,0.91,7.61,14.24,0.376,8733.5,-0.6,822.8
A198,27,M,61.1,50.7,63,77,intervals,93,178,186,13.1,236,8.5,60.7,22,0.957,7.1,13.59,0.285,16544.9,-0.5,1599.6
A199,21,M,66.1,54.9,63,84,intervals,45,138,143,6.0,235,6.2,75.3,22,0.965,7.5,23.0,0.398,6264.6,1.8,526.8
A200,28,F,61.2,57.5,54,89,intervals,47,153,161,6.4,14,8.4,74.7,13,0.95,7.34,23.91,0.376,7022.7,-0.4,654.4
A201,44,F,79.7,55.9,59,77,tempo,31,158,175,3.2,108,5.4,58.5,12,0.903,9.69,49.38,0.354,4677.2,2.6,499.7
A202,28,F,64.0,44.0,54,72,intervals,65,142,158,8.8,72,5.9,63.7,32,0.899,7.39,16.14,0.31,9341.1,2.1,846.2
A203,40,M,68.5,48.1,49,90,long_run,118,160,166,15.7,182,5.3,102.1,16,0.964,7.52,10.19,0.301,19129.3,2.7,1947.7
A204,22,F,60.2,43.6,64,64,long_run,112,151,166,11.3,143,6.2,66.4,32,0.91,9.91,13.36,0.289,17360.5,1.8,1460.4
A205,38,F,77.5,38.7,61,84,tempo,45,176,186,5.0,71,5.9,89.4,19,0.946,9.0,35.2,0.22,7956.4,2.1,886.0
A206,26,M,82.5,45.4,50,83,intervals,47,152,162,7.9,173,6.8,62.6,11,0.938,5.95,19.24,0.299,6832.3,1.2,678.8
A207,33,M,88.3,46.9,51,89,tempo,88,137,144,17.1,223,8.4,67.6,10,0.951,5.15,8.01,0.342,12174.0,-0.4,1119.4
A208,41,F,76.9,55.2,57,99,intervals,36,156,161,5.3,229,6.2,76.8,20,0.969,6.79,29.43,0.354,5715.2,1.8,583.3
A209,23,M,72.9,54.3,47,64,tempo,77,161,168,13.2,98,7.5,64.9,26,0.958,5.83,12.2,0.337,12154.3,0.5,1163.9
A210,37,F,65.7,46.8,59,65,intervals,56,144,150,9.1,263,5.6,73.1,18,0.96,6.15,15.82,0.325,7767.5,2.4,789.2
A211,39,M,62.8,39.5,59,73,long_run,111,136,153,11.5,191,6.4,53.2,31,0.889,9.65,11.83,0.29,15056.8,1.6,1347.9
A212,44,F,73.6,50.6,47,96,tempo,45,179,193,7.5,272,4.7,107.4,16,0.927,6.0,23.87,0.283,7910.7,3.3,883.2
A213,26,M,70.2,62.9,60,96,intervals,102,134,148,12.4,264,8.6,103.7,31,0.905,8.23,10.81,0.469,14108.4,-0.6,1215.8
A214,33,M,80.3,63.1,45,60,intervals,117,133,141,14.5,282,7.8,61.2,19,0.943,8.07,9.17,0.474,14955.1,0.2,1371.4
A215,25,F,63.1,39.5,54,83,long_run,85,178,195,9.2,181,7.8,83.7,19,0.913,9.24,19.35,0.222,15701.1,0.2,1560.9
A216,41,M,56.1,52.4,48,62,tempo,100,147,161,15.6,69,8.0,68.1,26,0.913,6.41,9.42,0.356,15225.6,0.0,1309.0
A217,40,F,67.1,38.2,56,65,tempo,49,153,168,4.9,64,5.6,52.3,24,0.911,10.0,31.22,0.25,7260.8,2.4,730.6
A218,44,M,62.8,47.8,55,79,tempo,58,170,184,6.4,30,4.8,65.9,26,0.924,9.06,26.56,0.281,9677.2,3.2,1036.8
A219,34,F,87.1,57.4,63,93,long_run,64,179,196,6.7,197,5.3,85.0,30,0.913,9.55,26.72,0.321,11868.0,2.7,1212.9
A220,41,F,62.4,41.1,48,69,intervals,93,172,177,16.9,22,5.4,57.1,24,0.972,5.5,10.18,0.239,16601.3,2.6,1721.4
A221,33,F,70.6,54.0,46,69,long_run,79,146,155,14.5,149,7.4,53.1,30,0.942,5.45,10.07,0.37,11420.4,0.6,1121.5
A222,25,M,61.5,63.7,57,66,long_run,108,173,188,14.6,35,8.3,49.6,14,0.92,7.4,11.85,0.368,18013.6,-0.3,1889.4
A223,20,F,89.3,48.3,58,88,long_run,55,164,183,9.0,33,8.7,97.9,12,0.896,6.11,18.22,0.295,9314.0,-0.7,940.4
A224,30,M,83.7,53.2,64,91,tempo,35,168,182,4.0,225,8.2,79.3,26,0.923,8.75,42.0,0.317,5836.5,-0.2,644.3
A225,34,F,74.8,63.2,60,91,tempo,44,156,172,5.3,186,6.6,79.2,27,0.907,8.3,29.43,0.405,7127.4,1.4,673.4
A226,42,F,55.9,56.6,45,70,tempo,103,154,163,14.0,116,5.4,66.2,23,0.945,7.36,11.0,0.368,15541.6,2.6,1455.3
A227,24,M,55.2,51.1,53,63,tempo,110,146,155,17.3,93,7.8,59.6,32,0.942,6.36,8.44,0.35,15710.5,0.2,1330.7
A228,36,F,80.5,46.1,57,77,tempo,46,138,156,8.1,222,6.8,74.1,24,0.885,5.68,17.04,0.334,6589.8,1.2,579.9
A229,34,M,71.3,44.1,63,85,long_run,81,155,168,13.7,173,6.5,78.2,11,0.923,5.91,11.31,0.285,13078.8,1.5,1240.3
A230,31,M,70.1,46.4,47,85,tempo,101,165,174,16.2,45,7.0,61.1,31,0.948,6.23,10.19,0.281,16490.1,1.0,1595.3
A231,29,F,78.6,50.2,51,87,tempo,35,145,153,4.2,232,7.0,68.9,16,0.948,8.33,34.52,0.346,5067.2,1.0,461.1
A232,39,M,58.7,52.3,55,61,long_run,43,173,191,5.6,217,7.7,49.6,11,0.906,7.68,30.89,0.302,7563.0,0.3,757.1
A233,35,F,56.9,38.6,59,72,intervals,52,146,164,5.9,129,8.7,66.4,17,0.89,8.81,24.75,0.264,7796.8,-0.7,721.1
A234,35,M,67.0,55.5,50,72,intervals,93,165,175,10.3,179,7.3,61.0,17,0.943,9.03,16.02,0.336,15304.2,0.7,1596.8
A235,25,F,85.4,40.4,60,66,intervals,88,134,149,11.2,68,8.1,49.7,12,0.899,7.86,11.96,0.301,11434.1,-0.1,1051.2
A236,40,F,66.3,53.1,52,83,tempo,64,143,154,11.0,139,6.9,67.8,18,0.929,5.82,13.0,0.371,9446.4,1.1,827.9
A237,22,F,83.4,51.0,51,63,long_run,71,142,148,9.8,213,8.9,64.7,11,0.959,7.24,14.49,0.359,9700.3,-0.9,962.8
A238,25,F,66.5,51.2,56,68,tempo,31,137,151,4.1,227,8.2,55.5,13,0.907,7.56,33.41,0.374,4070.7,-0.2,365.1
A239,33,F,70.3,45.5,56,89,tempo,68,149,161,9.4,128,7.8,63.8,21,0.925,7.23,15.85,0.305,9945.6,0.2,1001.7
A240,25,M,76.8,39.7,63,69,tempo,101,150,162,11.9,56,6.6,63.1,27,0.926,8.49,12.61,0.265,14506.0,1.4,1387.8
A241,31,F,59.0,44.9,64,91,tempo,55,154,169,9.9,56,6.2,93.1,16,0.911,5.56,15.56,0.292,8417.4,1.8,816.4
A242,37,M,69.8,39.1,47,77,intervals,117,137,154,22.1,176,8.4,73.5,10,0.89,5.29,6.2,0.285,16190.6,-0.4,1502.6
A243,23,F,77.1,50.3,63,82,long_run,83,145,150,9.1,33,5.0,63.7,25,0.967,9.12,15.93,0.347,12167.8,3.0,1123.0
A244,32,M,67.0,61.0,56,61,intervals,104,173,189,15.9,257,7.6,68.3,33,0.915,6.54,10.88,0.353,17714.7,0.4,1749.7
A245,28,F,60.6,52.5,55,69,intervals,81,142,155,9.2,177,5.4,76.5,17,0.916,8.8,15.43,0.37,11389.7,2.6,989.9
A246,34,F,60.4,48.1,48,70,long_run,55,166,177,7.3,236,6.5,75.7,22,0.938,7.53,22.74,0.29,8792.5,1.5,873.7
A247,23,F,74.8,38.6,56,71,long_run,119,166,171,12.9,11,8.6,62.1,33,0.971,9.22,12.87,0.233,19004.8,-0.6,2060.3
A248,21,M,70.6,51.2,58,70,long_run,71,167,175,11.6,70,7.9,78.3,19,0.954,6.12,14.4,0.307,11302.6,0.1,1132.2
A249,34,M,69.0,44.5,54,71,long_run,33,160,166,3.5,291,6.3,57.3,14,0.964,9.43,45.71,0.278,5245.4,1.7,543.2
A250,37,M,88.2,43.9,46,73,tempo,33,158,171,3.7,206,8.7,58.7,11,0.924,8.92,42.7,0.278,5200.6,-0.7,530.6
A251,36,F,88.4,61.4,58,98,long_run,119,178,196,19.8,149,5.8,94.4,32,0.908,6.01,8.99,0.345,20138.5,2.2,2378.0
A252,42,F,56.3,47.9,52,93,long_run,84,153,158,14.4,79,8.1,101.3,13,0.968,5.83,10.62,0.313,13416.0,-0.1,1201.4
A253,23,M,79.4,40.2,62,71,intervals,84,150,162,14.5,43,5.5,54.8,29,0.926,5.79,10.34,0.268,12038.8,2.5,1260.6
A254,24,M,65.2,50.7,57,78,long_run,59,174,180,6.9,18,5.4,54.9,30,0.967,8.55,25.22,0.291,10094.3,2.6,1067.1
A255,24,M,89.6,51.1,57,98,intervals,98,139,153,16.8,127,6.8,74.1,26,0.908,5.83,8.27,0.368,13324.8,1.2,1253.3
A256,40,M,55.8,58.9,64,99,long_run,67,172,191,8.6,160,7.9,109.1,20,0.901,7.79,20.0,0.342,11565.0,0.1,1159.6
A257,29,M,86.1,62.1,60,82,long_run,49,167,177,9.3,4,7.1,67.8,28,0.944,5.27,17.96,0.372,8105.2,0.9,900.4
A258,22,F,75.2,40.2,47,84,intervals,84,149,157,9.4,183,7.7,73.7,30,0.949,8.94,15.85,0.27,12604.7,0.3,1218.3
A259,36,M,83.4,63.6,51,79,tempo,102,146,161,12.8,62,7.6,81.4,16,0.907,7.97,11.41,0.436,15438.8,0.4,1551.2
A260,26,M,85.9,40.6,48,97,long_run,54,134,152,8.1,215,5.5,91.6,23,0.882,6.67,16.54,0.303,7088.0,2.5,640.7
A261,38,F,59.7,61.0,55,94,long_run,52,146,151,7.0,251,8.0,86.3,12,0.967,7.43,20.86,0.418,7650.1,0.0,691.7
A262,31,F,63.3,44.1,45,69,tempo,76,161,179,9.0,145,4.9,70.3,16,0.899,8.44,17.89,0.274,12691.8,3.1,1156.1
A263,27,F,87.4,55.8,48,77,intervals,67,138,153,11.5,199,7.2,73.0,23,0.902,5.83,12.0,0.404,9105.5,0.8,912.1
A264,39,F,70.5,46.7,55,73,intervals,51,160,171,5.7,165,4.7,63.8,10,0.936,8.95,28.07,0.292,8361.8,3.3,788.2
A265,29,M,79.9,38.2,56,98,tempo,47,131,145,7.2,107,8.0,86.5,18,0.903,6.53,18.19,0.292,6290.0,0.0,559.6
A266,42,M,78.7,39.7,50,93,tempo,73,144,162,13.2,2,7.5,70.1,21,0.889,5.53,10.91,0.276,10494.7,0.5,1015.3
A267,32,F,85.7,40.4,61,65,intervals,112,134,148,11.3,204,5.1,70.8,33,0.905,9.91,11.86,0.301,15690.4,2.9,1459.5
A268,44,M,57.4,46.6,56,84,intervals,69,142,150,12.1,140,7.4,65.7,26,0.947,5.7,11.74,0.328,9367.8,0.6,921.6
A269,44,M,69.3,46.9,55,85,tempo,51,176,191,9.2,226,8.9,94.3,16,0.921,5.54,19.13,0.266,9413.5,-0.9,931.7
A270,40,M,76.3,62.7,45,99,tempo,109,174,181,16.1,4,7.1,108.9,33,0.961,6.77,10.81,0.36,19054.9,0.9,2073.4
A271,22,F,55.9,50.1,57,61,tempo,99,170,189,14.9,225,6.5,57.9,16,0.899,6.64,11.41,0.295,17549.9,1.5,1660.9
A272,42,M,76.7,46.1,64,84,long_run,108,178,195,16.2,48,6.6,78.8,16,0.913,6.67,10.99,0.259,19846.4,1.4,2002.2
A273,24,F,72.5,46.0,59,77,tempo,116,162,172,18.4,97,6.9,70.1,14,0.942,6.3,8.8,0.284,19073.0,1.1,1907.6
A274,32,F,76.9,40.0,57,86,tempo,55,136,150,10.4,186,6.2,92.0,30,0.907,5.29,13.08,0.294,7730.6,1.8,703.9
A275,38,M,87.6,61.2,63,98,long_run,33,132,144,4.2,10,9.0,71.9,10,0.917,7.86,31.43,0.464,4502.5,-1.0,440.0
A276,33,F,57.3,60.2,62,60,long_run,92,164,171,15.2,102,8.6,53.9,12,0.959,6.05,10.79,0.367,14654.5,-0.6,1401.6
A277,31,M,71.1,39.5,46,93,tempo,89,167,184,17.3,113,8.7,79.3,25,0.908,5.14,9.65,0.237,14655.0,-0.7,1499.5
A278,33,F,78.9,55.9,50,85,long_run,101,134,152,16.8,143,4.6,64.8,24,0.882,6.01,7.98,0.417,14063.0,3.4,1243.7
A279,42,M,57.7,56.1,50,85,long_run,87,167,185,16.9,263,7.0,66.9,30,0.903,5.15,9.88,0.336,14172.0,1.0,1479.0
A280,40,F,80.2,51.9,58,90,tempo,38,144,162,6.7,284,5.3,70.6,31,0.889,5.67,21.49,0.36,5417.9,2.7,567.1
A281,28,F,59.4,52.2,60,97,long_run,60,143,152,8.0,72,7.2,79.9,28,0.941,7.5,17.88,0.365,8374.4,0.8,779.5
A282,27,M,79.0,62.1,54,95,intervals,56,175,181,9.4,128,7.3,74.4,31,0.967,5.96,18.62,0.355,9632.0,0.7,1033.9
A283,25,M,82.4,57.0,46,71,long_run,51,166,174,9.4,211,4.6,63.5,30,0.954,5.43,17.66,0.343,8071.0,3.4,873.0
A284,34,M,79.9,42.7,56,85,intervals,106,130,142,12.1,34,7.4,68.4,25,0.915,8.76,10.74,0.328,13881.9,0.6,1239.4
A285,20,M,72.3,62.6,49,94,long_run,42,139,154,5.4,102,6.1,89.7,16,0.903,7.78,25.74,0.45,6080.4,1.9,500.0
A286,20,M,88.2,43.6,51,91,long_run,33,149,155,5.6,287,5.9,71.4,25,0.961,5.89,26.61,0.293,5073.5,2.1,469.1
A287,42,M,73.0,51.9,49,81,long_run,117,172,189,14.0,180,5.2,61.2,27,0.91,8.36,12.29,0.302,20199.0,2.8,2174.3
A288,31,M,55.6,40.8,61,75,long_run,89,160,167,16.3,48,5.3,52.7,23,0.958,5.46,9.82,0.255,14923.5,2.7,1408.6
A289,26,F,63.5,59.6,63,78,intervals,111,145,153,18.1,269,4.9,74.7,19,0.948,6.13,8.01,0.411,16013.4,3.1,1502.7
A290,24,M,63.4,54.9,48,95,tempo,47,138,156,9.0,113,6.1,80.0,19,0.885,5.22,15.33,0.398,6179.9,1.9,548.1
A291,37,F,60.1,60.2,60,70,long_run,43,132,139,8.0,101,7.1,77.7,29,0.95,5.38,16.5,0.456,5857.4,0.9,513.5
A292,25,M,64.3,55.9,64,96,intervals,37,173,179,6.6,68,6.0,69.9,10,0.966,5.61,26.21,0.323,6272.6,2.0,610.2
A293,31,M,83.6,48.2,53,85,long_run,31,132,150,4.7,178,8.6,64.8,32,0.88,6.6,28.09,0.365,4002.6,-0.6,362.0
A294,28,F,59.2,53.7,46,91,tempo,111,142,160,16.5,105,7.8,70.8,34,0.888,6.73,8.61,0.378,16160.5,0.2,1377.1
A295,25,F,73.7,64.9,50,71,long_run,95,140,151,18.1,145,7.3,50.6,21,0.927,5.25,7.73,0.464,13796.8,0.7,1170.0
A296,37,M,80.8,46.6,52,93,intervals,86,176,189,10.3,280,6.3,97.0,17,0.931,8.35,17.09,0.265,15423.3,1.7,1706.2
A297,38,F,62.0,58.3,53,92,intervals,112,166,173,14.2,15,6.2,71.8,17,0.96,7.89,11.69,0.351,18102.5,1.8,1887.6
A298,24,M,69.5,45.0,57,87,tempo,62,172,183,6.5,17,4.8,96.6,22,0.94,9.54,26.46,0.262,11192.6,3.2,1065.9
A299,20,M,74.8,62.8,58,97,intervals,117,147,162,20.1,272,5.5,78.8,23,0.907,5.82,7.31,0.427,16915.9,2.5,1652.9
A300,26,F,77.1,52.7,60,66,intervals,79,154,171,11.5,182,4.7,60.1,34,0.901,6.87,13.39,0.342,12685.0,3.3,1207.5
A301,21,M,73.1,40.3,50,78,intervals,96,147,158,12.5,132,5.6,79.8,14,0.93,7.68,11.76,0.274,14779.3,2.4,1230.3
A302,37,F,57.8,46.9,57,75,intervals,77,153,160,11.8,138,8.1,81.0,25,0.956,6.53,12.97,0.307,11523.3,-0.1,1101.4
A303,29,M,55.7,61.7,63,61,tempo,53,152,158,8.9,231,8.9,60.5,34,0.962,5.96,17.08,0.406,7678.6,-0.9,703.5
A304,41,F,86.5,54.8,45,80,long_run,56,171,186,7.9,43,7.5,80.8,29,0.919,7.09,21.65,0.32,9303.7,0.5,1080.2
A305,21,F,74.0,64.1,49,68,intervals,114,140,149,12.0,215,7.1,67.3,14,0.94,9.5,11.67,0.458,16730.6,0.9,1426.8
A306,30,M,64.0,56.9,47,61,intervals,50,134,142,7.7,19,8.2,61.0,34,0.944,6.49,17.4,0.425,6702.2,-0.2,591.5
A307,25,M,60.2,55.5,63,64,tempo,42,148,164,6.8,290,4.8,62.9,22,0.902,6.18,21.76,0.375,5924.7,3.2,533.9
A308,40,F,72.6,50.3,45,67,long_run,117,179,187,18.1,204,4.5,75.9,33,0.957,6.46,9.89,0.281,20061.5,3.5,2234.7
A309,27,F,55.6,54.6,62,74,long_run,65,178,197,8.3,207,7.9,78.5,27,0.904,7.83,21.45,0.307,11994.2,0.1,1155.7
A310,42,F,70.8,41.2,58,74,long_run,78,162,175,9.3,278,6.1,63.7,29,0.926,8.39,17.42,0.254,12742.6,1.9,1337.1
A311,43,M,83.2,47.1,45,98,intervals,47,138,143,9.1,16,5.6,103.6,14,0.965,5.16,15.16,0.341,6504.0,2.4,646.0
A312,29,F,82.1,40.9,60,85,intervals,90,159,178,10.9,6,6.9,80.6,21,0.893,8.26,14.59,0.257,14021.6,1.1,1474.5
A313,30,F,64.7,43.0,50,83,long_run,56,149,162,6.8,91,4.6,73.7,15,0.92,8.24,21.91,0.289,8165.5,3.4,791.1
A314,24,F,87.1,53.8,57,85,intervals,43,136,154,7.8,30,8.6,64.3,26,0.883,5.51,17.44,0.396,5859.2,-0.6,528.8
A315,35,F,88.0,64.4,64,77,tempo,47,166,180,7.0,226,7.5,55.7,30,0.922,6.71,23.71,0.388,7497.8,0.5,823.6
A316,30,M,85.3,54.3,63,71,tempo,44,160,175,6.1,28,5.4,59.7,29,0.914,7.21,26.23,0.339,6760.0,2.6,717.6
A317,37,F,77.3,59.6,55,87,intervals,95,137,154,10.6,273,4.9,62.0,19,0.89,8.96,12.92,0.435,13177.8,3.1,1284.8
A318,31,F,61.1,57.6,55,98,tempo,54,150,164,9.3,210,6.7,109.3,27,0.915,5.81,16.13,0.384,8286.2,1.3,776.8
A319,33,F,69.3,64.6,49,80,long_run,87,147,152,12.7,240,8.3,74.4,31,0.967,6.85,11.57,0.439,12162.4,-0.3,1253.8
A320,31,M,66.6,57.5,61,91,long_run,36,159,175,5.0,157,4.6,78.4,33,0.909,7.2,31.8,0.362,5515.4,3.4,537.0
A321,24,F,77.5,59.1,59,74,long_run,104,151,161,11.9,273,8.8,72.1,16,0.938,8.74,12.69,0.391,15550.9,-0.8,1564.8
A322,41,F,58.2,63.6,62,73,long_run,111,157,169,18.7,117,7.6,59.1,13,0.929,5.94,8.4,0.405,17902.5,0.4,1743.7
A323,27,M,74.8,38.4,49,93,tempo,36,169,185,6.5,52,8.8,68.0,21,0.914,5.54,26.0,0.227,6017.2,-0.8,623.0
A324,24,M,72.5,48.4,64,78,intervals,40,169,176,5.6,188,4.9,73.7,18,0.96,7.14,30.18,0.286,6933.7,3.1,683.9
A325,35,M,82.9,57.4,56,84,tempo,48,168,179,6.2,26,6.3,79.6,30,0.939,7.74,27.1,0.342,8203.6,1.7,895.8
A326,35,F,71.6,52.0,49,77,intervals,104,177,183,10.9,261,6.0,85.1,11,0.967,9.54,16.24,0.294,19196.5,2.0,1851.4
A327,20,F,75.7,55.6,49,92,long_run,35,173,192,6.4,154,7.7,73.0,17,0.901,5.47,27.03,0.321,5838.0,0.3,587.4
A328,27,M,58.0,46.2,47,66,tempo,108,149,155,20.3,251,4.9,67.7,23,0.961,5.32,7.34,0.31,15315.9,3.1,1471.8
A329,26,M,77.1,42.4,52,96,long_run,69,163,182,12.5,272,6.9,96.2,25,0.896,5.52,13.04,0.26,11040.6,1.1,1108.8
A330,36,M,74.7,46.5,49,69,tempo,35,142,147,3.8,238,6.5,69.1,18,0.966,9.21,37.37,0.327,4924.6,1.5,471.9
A331,44,M,56.3,57.4,48,98,tempo,82,155,173,14.3,55,6.6,81.2,33,0.896,5.73,10.84,0.37,12208.2,1.4,1251.2
A332,25,M,83.2,60.3,51,81,intervals,104,162,176,17.8,102,4.7,77.4,19,0.92,5.84,9.1,0.372,16758.3,3.3,1698.5
A333,28,M,87.2,46.4,48,84,tempo,53,173,178,8.2,92,7.1,72.3,17,0.972,6.46,21.1,0.268,9172.4,0.9,1008.0
A334,31,M,66.8,63.3,60,73,long_run,54,142,153,9.4,30,8.9,80.3,14,0.928,5.74,15.11,0.446,7417.8,-0.9,710.5
A335,38,M,86.2,57.8,47,98,intervals,66,179,189,7.2,51,7.4,74.8,21,0.947,9.17,24.86,0.323,11551.6,0.6,1303.3
A336,35,F,70.4,61.1,61,88,tempo,49,145,150,8.1,165,6.8,98.9,21,0.967,6.05,17.9,0.421,6895.6,1.2,651.8
A337,34,M,65.9,61.9,51,77,intervals,108,161,171,21.5,115,6.0,74.2,34,0.942,5.02,7.49,0.384,16791.4,2.0,1791.7
A338,27,M,64.4,54.0,55,69,intervals,85,141,150,15.1,132,5.0,52.2,25,0.94,5.63,9.34,0.383,12234.2,3.0,1081.2
A339,27,M,78.0,43.4,49,93,tempo,104,169,174,11.1,53,4.7,69.1,31,0.971,9.37,15.23,0.257,17260.2,3.3,1874.8
A340,26,F,76.5,49.0,50,79,long_run,63,178,194,10.7,157,8.8,72.6,27,0.918,5.89,16.64,0.275,11608.7,-0.8,1152.5
A341,36,F,80.4,43.9,55,97,tempo,99,170,188,16.3,144,7.9,99.7,12,0.904,6.07,10.43,0.258,16800.5,0.1,1806.0
A342,38,M,61.8,51.3,62,98,long_run,78,178,194,8.3,128,8.8,74.4,33,0.918,9.4,21.45,0.288,13760.9,-0.8,1387.3
A343,29,M,88.7,54.4,51,83,long_run,40,138,154,6.6,227,5.8,71.1,14,0.896,6.06,20.91,0.394,5272.9,2.2,545.1
A344,31,F,83.0,51.7,57,90,intervals,31,168,187,4.8,33,7.3,82.1,25,0.898,6.46,35.0,0.308,5299.7,0.7,567.9
A345,40,F,80.7,40.2,52,72,tempo,95,170,188,10.6,60,4.8,58.5,15,0.904,8.96,16.04,0.236,16149.5,3.2,1655.7
A346,21,M,76.8,64.2,49,87,long_run,59,136,149,6.4,126,6.8,66.6,20,0.913,9.22,21.25,0.472,7890.9,1.2,709.6
A347,39,M,55.3,58.5,58,90,tempo,46,175,192,5.9,144,7.2,79.3,31,0.911,7.8,29.66,0.334,7772.1,0.8,803.7
A348,39,M,74.6,48.4,51,79,tempo,62,143,155,11.7,148,7.7,88.0,29,0.923,5.3,12.22,0.338,8756.3,0.3,893.2
A349,22,M,78.2,62.6,54,77,long_run,51,175,180,7.5,288,5.4,81.3,23,0.972,6.8,23.33,0.358,8748.0,2.6,907.1
A350,36,F,68.7,62.5,56,87,long_run,73,158,173,11.5,176,7.2,75.2,20,0.913,6.35,13.74,0.396,11557.2,0.8,1140.0
A351,29,M,83.7,62.3,56,82,long_run,56,174,183,5.8,21,5.4,71.1,17,0.951,9.66,30.0,0.358,9963.7,2.6,992.9
A352,25,F,82.3,58.7,58,95,tempo,87,141,151,14.7,169,7.6,84.1,29,0.934,5.92,9.59,0.416,12327.5,0.4,1198.5
A353,28,F,57.4,50.3,53,69,intervals,89,131,141,10.9,298,7.6,51.1,20,0.929,8.17,12.02,0.384,11554.8,0.4,986.7
A354,29,F,79.0,61.2,51,74,tempo,47,147,155,6.6,1,6.8,56.8,19,0.948,7.12,22.27,0.416,7067.5,1.2,669.0
A355,43,M,83.3,48.5,48,71,tempo,51,149,155,9.1,279,8.4,51.0,32,0.961,5.6,16.37,0.326,7871.6,-0.4,792.3
A356,43,F,74.4,52.2,58,60,tempo,104,164,179,15.8,185,6.2,51.5,20,0.916,6.58,10.38,0.318,16557.6,1.8,1838.9
A357,29,F,69.5,45.7,54,91,tempo,55,130,142,8.9,105,5.9,64.7,16,0.915,6.18,14.61,0.352,7063.5,2.1,600.3
A358,21,F,83.6,63.1,63,95,tempo,69,174,182,10.3,149,8.2,103.1,18,0.956,6.7,16.89,0.363,11590.5,-0.2,1271.3
A359,34,M,71.4,54.0,63,96,tempo,112,166,183,17.9,217,6.0,71.1,10,0.907,6.26,9.27,0.325,19257.2,2.0,1887.2
A360,37,M,87.7,47.3,48,96,intervals,33,142,155,3.9,252,6.5,73.4,28,0.916,8.46,36.41,0.333,4821.9,1.5,474.9
A361,26,M,80.8,61.8,53,74,intervals,86,134,147,9.6,40,4.9,51.8,34,0.912,8.96,13.96,0.461,11150.1,3.1,1009.5
A362,21,M,71.3,39.7,45,65,long_run,66,160,166,11.8,13,8.5,55.1,25,0.964,5.59,13.56,0.248,10572.0,-0.5,1044.7
A363,35,F,76.1,59.8,50,96,intervals,58,147,161,6.1,256,7.0,93.1,29,0.913,9.51,24.1,0.407,8845.5,1.0,865.8
A364,33,F,74.7,49.1,54,79,long_run,94,142,147,15.9,270,5.6,90.8,22,0.966,5.91,8.93,0.346,12811.5,2.4,1261.4
A365,32,F,58.9,43.9,47,90,intervals,110,176,189,15.7,204,5.3,67.0,26,0.931,7.01,11.21,0.249,19682.4,2.7,2008.2
A366,21,M,56.9,52.5,47,68,tempo,115,152,168,17.5,42,8.8,54.2,11,0.905,6.57,8.69,0.345,16710.7,-0.8,1551.5
A367,35,F,88.7,45.8,62,72,intervals,44,173,185,8.5,113,6.1,70.5,30,0.935,5.18,20.35,0.265,7451.3,1.9,835.2
A368,37,M,80.2,58.1,53,90,tempo,71,133,150,11.4,195,6.4,78.6,28,0.887,6.23,11.67,0.437,9708.6,1.6,843.5
